代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,7月YoY%,7月MoM%,8月YoY%,8月MoM%
4979,華星光,上櫃,通信網路業,618.0,23.9,52.7,658.0,23.9,31.01,11.79,37.44,7.28
2059,川湖,上市,電子零組件業,12800.0,18.8,125.0,14815.0,21.3,355.52,44.22,344.41,0.91
6213,聯茂,上市,電子零組件業,542.0,26.5,135.5,599.0,19.5,96.87,12.7,97.92,6.2
3653,健策,上市,電子零組件業,5790.0,29.5,65.7,6095.0,14.5,90.95,21.25,90.9,0.39
6505,台塑化,上市,油電燃氣業,88.5,20.7,58.4,90.6,11.7,32.34,17.48,50.28,9.46
6672,騰輝電子-KY,上市,電子零組件業,310.0,16.1,88.7,317.5,10.2,90.82,16.01,133.24,21.12
2436,偉詮電,上市,半導體業,70.0,7.9,19.4,73.0,10.1,42.92,8.46,32.14,6.27
