族群,代號,名稱,產業,收盤,當日漲%,今日點火,量倍數,觸發日,波段起日,進場參考,出場線,已破線
光通訊/CPO,3081,聯亞,通信網路業,3070.0,-3.2,,2.1,08-26 08-27,2026-08-26,3385.0,2877.25,
光通訊/CPO,3234,光環,通信網路業,199.5,-3.2,,2.8,08-25,2026-08-24,155.75,158.25,
光通訊/CPO,2455,全新,通信網路業,500.0,-5.3,,2.5,08-31 09-01,2026-08-31,490.0,416.5,
半導體封裝/測試,3374,精材,半導體業,469.5,9.2,,2.7,08-31,2026-08-31,422.5,359.12,
半導體封裝/測試,3141,晶宏,半導體業,102.0,-0.5,,11.9,09-01 09-02,2026-09-01,93.5,79.47,
半導體封裝/測試,3189,景碩,半導體業,813.0,-0.7,,2.1,08-27,2026-08-17,917.0,779.45,
半導體封裝/測試,3094,聯傑,半導體業,44.8,-3.7,,5.8,09-04,2026-09-04,49.0,41.65,
金融,2845,遠東銀,金融保險業,13.75,0.7,,3.2,09-03,2026-09-03,13.7,11.64,
金融,2884,玉山金,金融保險業,43.55,0.0,,2.5,09-03,2026-09-03,43.25,36.76,
金融,2801,彰銀,金融保險業,26.5,-0.4,,2.6,09-03,2026-09-03,26.6,22.61,
金融,2881,富邦金,金融保險業,149.5,-0.7,,2.4,08-25,2026-08-21,135.0,114.75,
AI 伺服器散熱,2354,鴻準,其他電子業,65.7,0.2,,2.5,08-27,2026-08-27,65.3,55.51,
AI 伺服器散熱,3324,雙鴻,其他電子業,1440.0,-3.0,,3.0,08-31 09-01 09-02,2026-08-31,1300.0,1113.75,
AI 伺服器散熱,2421,建準,電子零組件業,171.5,-3.7,,5.8,08-31,2026-08-31,182.0,154.7,
光學元件/鏡頭,8111,立碁,光電業,73.5,5.0,,4.5,09-01,2026-09-01,75.0,63.75,
光學元件/鏡頭,2426,鼎元,光電業,99.1,-5.2,,3.9,08-26,2026-08-26,101.5,86.27,
光學元件/鏡頭,3406,玉晶光,光電業,987.0,-6.4,,2.5,08-27 08-28 08-31,2026-08-27,840.0,791.25,
生技製藥/疫苗,6547,高端疫苗,生技醫療業,63.4,3.1,,2.8,08-26,2026-08-21,55.5,48.75,
生技製藥/疫苗,6472,保瑞,生技醫療業,416.0,0.0,,3.3,08-25,2026-08-20,438.5,372.72,
其他,6620,漢達,生技醫療業,113.0,5.1,是,7.5,09-07,2026-09-07,明日開盤,96.05,
其他,6640,均華,半導體業,1300.0,4.0,是,2.0,09-02 09-04 09-07,2026-09-02,1230.0,1045.5,
其他,4576,大銀微系統,電機機械,247.0,3.8,是,2.2,09-02 09-07,2026-09-02,250.0,212.5,
其他,1326,台化,塑膠工業,71.9,3.0,,4.6,09-01,2026-09-01,74.5,63.32,
其他,009802,富邦旗艦50,,20.65,2.1,,37.0,09-01,2026-09-01,20.35,17.3,
其他,2606,裕民,航運業,78.6,0.5,,10.4,08-25,2026-08-25,76.0,64.6,
其他,2201,裕隆,汽車工業,30.8,-1.0,,6.4,08-31 09-01,2026-08-31,30.05,25.54,
其他,1101,台泥,水泥工業,24.3,-1.2,,2.2,09-01,2026-09-01,25.3,21.5,
其他,4971,IET-KY,半導體業,610.0,-2.2,,2.6,09-01,2026-09-01,654.0,555.9,
其他,2351,順德,半導體業,233.5,-2.5,,4.9,08-27,2026-08-27,240.0,204.0,
其他,2221,大甲,其他,86.7,-4.5,,4.0,08-25 08-26 08-27 08-28 09-02 09-03,2026-08-24,64.0,68.62,
