代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,6月YoY%,6月MoM%,7月YoY%,7月MoM%
3605,宏致,上市,電子零組件業,119.5,31.7,63.8,137.5,22.5,29.8,0.83,29.8,3.28
8046,南電,上市,電子零組件業,1295.0,19.7,116.5,1380.0,22.5,50.02,5.49,50.24,16.12
2465,麗臺,上市,電腦及週邊設備業,95.4,16.8,42.0,106.5,20.8,543.88,33.16,280.87,14.14
2049,上銀,上市,電機機械,359.5,6.6,36.0,404.5,17.8,31.62,2.97,33.93,4.99
3006,晶豪科,上市,半導體業,274.0,19.2,74.7,285.5,17.3,328.35,8.48,491.06,40.02
6505,台塑化,上市,油電燃氣業,72.7,11.4,37.6,78.0,16.2,18.46,10.22,32.34,17.48
