代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,7月YoY%,7月MoM%,8月YoY%,8月MoM%
3141,晶宏,上櫃,半導體業,91.6,20.3,59.4,109.57,20.6,39.6,15.89,79.77,12.26
1727,中華化,上市,化學工業,90.1,5.0,45.9,106.0,18.7,32.45,4.82,62.67,9.09
3105,穩懋,上櫃,半導體業,454.0,15.0,45.0,492.0,14.6,31.17,7.03,30.55,2.39
