代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,5月YoY%,5月MoM%,6月YoY%,6月MoM%
7788,松川精密,上市,電子零組件業,273.0,26.2,70.9,305.5,25.4,43.08,4.57,65.65,13.35
6613,朋億*,上櫃,其他電子業,358.0,26.4,70.9,388.92,20.3,81.72,52.28,120.45,84.02
