代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,5月YoY%,5月MoM%,6月YoY%,6月MoM%
2610,華航,上市,航運業,21.75,9.7,11.5,22.8,11.8,27.73,1.79,28.81,2.5
2618,長榮航,上市,航運業,42.75,13.3,20.0,43.65,8.1,22.1,1.63,26.58,5.12
