代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,6月YoY%,6月MoM%,7月YoY%,7月MoM%
1326,台化,上市,塑膠工業,59.6,4.8,43.3,77.6,28.5,11.59,1.02,34.17,13.01
1709,和益,上市,化學工業,28.0,21.3,49.9,28.6,21.2,70.13,14.17,83.29,9.65
3653,健策,上市,電子零組件業,4470.0,24.1,44.2,4600.0,15.3,57.64,14.54,90.95,21.25
6538,倉和,上櫃,電子零組件業,161.5,25.3,87.6,163.0,13.8,46.49,12.2,63.36,15.92
3017,奇鋐,上市,電腦及週邊設備業,2910.0,17.2,61.0,2965.0,11.5,66.11,11.0,57.39,5.51
2455,全新,上市,通信網路業,384.5,7.1,63.4,402.0,10.8,23.55,1.62,45.11,29.48
4576,大銀微系統,上市,電機機械,227.0,4.4,49.2,238.0,9.9,62.55,2.59,60.13,6.63
