族群,代號,名稱,產業,收盤,當日漲%,今日點火,量倍數,觸發日,波段起日,進場參考,出場線,已破線
光通訊與網路設備,6416,瑞祺電通,通信網路業,115.5,4.5,是,3.6,09-08 09-10 09-11,2026-09-08,105.5,89.67,
光通訊與網路設備,8103,瀚荃,電子零組件業,113.0,2.7,,4.8,09-01,2026-08-26,115.0,97.75,
光通訊與網路設備,2455,全新,通信網路業,515.0,-3.2,,2.5,08-31 09-01,2026-08-31,490.0,416.5,
光通訊與網路設備,3504,揚明光,光電業,80.7,-3.8,,2.7,09-02,2026-08-27,92.5,78.62,
光通訊與網路設備,6588,東典光電,通信網路業,107.5,-4.4,,2.3,09-07,2026-09-07,118.5,100.72,
光通訊與網路設備,6426,統新,通信網路業,302.0,-6.2,,2.3,09-08 09-09,2026-08-26,269.5,241.5,
光通訊與網路設備,6179,亞通,其他,35.75,-6.4,,9.0,09-08 09-09 09-10,2026-08-28,30.4,28.65,
半導體製程設備與零件,8227,巨有科技,半導體業,239.0,9.9,是,4.2,09-10 09-11,2026-09-10,235.0,199.75,
半導體製程設備與零件,3141,晶宏,半導體業,90.8,-1.0,,11.9,09-01 09-02,2026-09-01,93.14,79.17,
半導體製程設備與零件,6640,均華,半導體業,1170.0,-3.3,,2.6,09-02 09-04,2026-09-02,1230.0,1045.5,
半導體製程設備與零件,3680,家登,半導體業,510.0,-4.7,,5.7,09-09,2026-09-09,567.0,481.95,
半導體製程設備與零件,3374,精材,半導體業,463.5,-5.0,,2.7,08-31,2026-08-31,422.5,366.0,
AI 伺服器/邊緣運算,1569,濱川,電腦及週邊設備業,50.6,3.6,是,5.1,09-11,2026-09-11,明日開盤,43.01,
AI 伺服器/邊緣運算,2421,建準,電子零組件業,164.5,-0.3,,5.8,08-31,2026-08-31,182.0,154.7,
AI 伺服器/邊緣運算,6933,AMAX-KY,電腦及週邊設備業,320.0,-4.8,,4.3,08-31 09-01,2026-08-26,236.5,253.5,
金融業,2801,彰銀,金融保險業,27.9,3.9,,2.6,09-03,2026-09-03,26.6,22.61,
金融業,2884,玉山金,金融保險業,46.3,3.0,,2.5,09-03,2026-09-03,43.25,36.76,
金融業,2845,遠東銀,金融保險業,13.7,1.9,,3.2,09-03,2026-09-03,13.7,11.64,
金融業,5876,上海商銀,金融保險業,48.65,1.6,,2.4,09-08,2026-09-08,48.25,41.01,
塑化原料與化學品,1709,和益,化學工業,36.2,2.5,,2.7,09-01,2026-08-13,29.02,27.3,
塑化原料與化學品,1326,台化,塑膠工業,70.2,-1.5,,4.6,09-01,2026-09-01,74.5,63.32,
塑化原料與化學品,1312,國喬,塑膠工業,14.35,-4.0,,7.2,08-31,2026-08-31,15.8,13.43,
半導體 IC 設計/元件,4961,天鈺,半導體業,170.0,-1.4,,6.8,09-08,2026-09-08,178.0,151.3,
半導體 IC 設計/元件,6224,聚鼎,電子零組件業,87.5,-1.7,,3.2,09-07,2026-09-07,89.0,75.65,
半導體 IC 設計/元件,3094,聯傑,半導體業,40.9,-2.4,,5.8,09-04,2026-09-04,49.0,41.65,出場
光學元件,8111,立碁,光電業,71.7,0.7,,4.5,09-01,2026-09-01,75.0,63.75,
光學元件,3406,玉晶光,光電業,1060.0,-0.9,,2.5,08-31,2026-08-27,840.0,832.5,
AI 伺服器散熱,3324,雙鴻,其他電子業,1360.0,-5.6,,3.0,08-31 09-01 09-02,2026-08-31,1300.0,1113.75,
其他,00715L,期街口布蘭特正2,,70.65,16.4,是,2.5,09-11,2026-09-11,明日開盤,60.05,
其他,6227,茂綸,電子通路業,127.5,9.9,是,8.0,09-11,2026-09-11,明日開盤,108.38,
其他,3229,晟鈦,電子零組件業,67.5,9.9,是,2.9,09-11,2026-09-11,明日開盤,57.38,
其他,1560,中砂,電機機械,790.0,7.8,是,3.8,09-11,2026-09-11,明日開盤,671.5,
其他,6538,倉和,電子零組件業,368.0,8.7,,3.8,09-04,2026-09-04,295.5,276.0,
其他,4576,大銀微系統,電機機械,242.0,1.7,,2.1,09-02 09-07,2026-09-02,250.0,212.5,
其他,2201,裕隆,汽車工業,30.0,-0.7,,6.4,08-31 09-01,2026-08-31,30.05,25.54,
其他,2221,大甲,其他,95.4,-1.1,,2.4,09-02 09-03 09-10,2026-08-24,64.0,72.38,
其他,1101,台泥,水泥工業,24.5,-1.2,,2.2,09-01,2026-09-01,25.3,21.5,
其他,7825,和亞智慧,其他電子業,107.5,-1.8,,5.9,09-10,2026-09-10,101.0,85.85,
其他,6620,漢達,生技醫療業,124.0,-2.0,,3.6,09-07 09-08,2026-09-07,121.5,103.27,
其他,3167,大量,電機機械,828.0,-2.4,,4.0,09-08,2026-09-08,939.0,798.15,
其他,4770,上品,化學工業,231.0,-3.3,,2.9,09-07 09-09,2026-09-07,239.0,203.15,
其他,6739,竹陞科技,其他電子業,1270.0,-3.8,,2.1,09-10,2026-09-10,1320.0,1122.0,
其他,3605,宏致,電子零組件業,122.5,-4.3,,2.9,08-31,2026-08-31,128.5,109.22,
其他,5274,信驊,半導體業,17885.0,-4.4,,2.7,09-02,2026-09-02,17735.0,15074.75,
其他,4971,IET-KY,半導體業,550.0,-8.3,,2.6,09-01,2026-09-01,654.0,555.9,出場
其他,5314,世紀*,其他,42.15,-9.9,,4.7,09-09 09-10,2026-09-09,45.35,38.55,
