代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,5月YoY%,5月MoM%,6月YoY%,6月MoM%
6409,旭隼,上市,其他電子業,957.0,8.4,4.4,1329.16,34.6,0.27,4.85,5.72,4.84
2059,川湖,上市,電子零組件業,7850.0,17.6,84.0,8900.0,23.1,172.05,46.05,220.52,17.17
2425,承啟,上市,電腦及週邊設備業,46.95,20.9,44.8,48.05,16.3,95.17,4.89,375.56,35.45
3231,緯創,上市,電腦及週邊設備業,176.0,16.1,30.0,184.0,14.4,39.23,2.38,53.84,10.9
