代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,6月YoY%,6月MoM%,7月YoY%,7月MoM%
6226,光鼎,上市,光電業,32.6,39.7,151.6,36.6,19.5,22.5,0.86,21.5,7.58
6209,今國光,上市,光電業,81.0,7.3,28.6,88.5,12.9,73.3,5.89,93.15,21.17
3443,創意,上市,半導體業,6225.0,27.6,91.8,6490.0,12.5,103.71,5.44,158.38,17.05
3017,奇鋐,上市,電腦及週邊設備業,3460.0,27.8,73.7,3595.0,9.7,66.11,11.0,57.39,5.51
