代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,6月YoY%,6月MoM%,7月YoY%,7月MoM%
2609,陽明,上市,航運業,59.5,15.0,15.2,67.3,17.1,20.17,9.84,34.56,25.58
2606,裕民,上市,航運業,76.1,17.4,27.4,79.5,11.9,35.52,6.69,26.33,2.88
8464,億豐,上市,居家生活,374.0,2.8,1.5,404.5,11.1,11.72,5.17,16.43,10.52
3617,碩天,上市,其他電子業,254.0,15.4,27.3,267.5,10.3,25.6,13.52,13.58,1.23
3498,陽程,上櫃,其他電子業,208.0,58.3,150.8,208.0,9.1,50.68,102.95,712.57,33.55
