代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,6月YoY%,6月MoM%,7月YoY%,7月MoM%
6226,光鼎,上市,光電業,21.3,12.9,85.9,24.5,23.7,22.5,0.86,21.5,7.58
3034,聯詠,上市,半導體業,534.0,6.9,28.6,572.0,12.8,18.95,6.48,26.79,2.73
2395,研華,上市,電腦及週邊設備業,694.0,28.9,84.4,709.0,7.3,73.39,30.89,87.57,11.35
