代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,5月YoY%,5月MoM%,6月YoY%,6月MoM%
8028,昇陽半導體,上市,半導體業,311.0,4.2,52.4,364.0,24.2,46.03,2.92,33.62,0.83
2408,南亞科,上市,半導體業,436.0,15.8,101.4,489.5,22.3,730.13,8.54,621.33,6.21
2059,川湖,上市,電子零組件業,8275.0,27.9,97.6,8900.0,17.1,172.05,46.05,220.52,17.17
2610,華航,上市,航運業,21.25,7.6,9.0,22.99,12.6,27.73,1.79,28.81,2.5
2618,長榮航,上市,航運業,41.95,11.7,17.9,43.65,8.1,22.1,1.63,26.58,5.12
