代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,5月YoY%,5月MoM%,6月YoY%,6月MoM%
6409,旭隼,上市,其他電子業,1015.0,17.0,10.2,1329.16,31.2,0.27,4.85,5.72,4.84
4541,晟田,上櫃,其他,71.4,37.9,54.3,81.6,20.2,10.16,10.0,58.67,8.82
3022,威強電,上市,電腦及週邊設備業,94.0,17.8,34.5,95.7,19.3,92.4,39.28,79.97,8.33
8383,千附,上櫃,半導體業,90.4,42.9,91.4,95.0,17.5,46.09,11.3,200.06,68.64
