代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,7月YoY%,7月MoM%,8月YoY%,8月MoM%
3234,光環,上櫃,通信網路業,178.0,23.4,93.4,220.0,26.4,96.94,25.2,110.12,13.11
3167,大量,上市,電機機械,949.0,27.2,90.7,971.0,19.6,152.87,10.17,152.97,6.37
6213,聯茂,上市,電子零組件業,595.0,35.7,152.3,599.0,19.5,96.87,12.7,97.92,6.2
8358,金居,上櫃,電子零組件業,511.0,14.5,43.3,564.0,16.8,54.86,4.81,59.7,4.71
1303,南亞,上市,塑膠工業,238.0,17.5,120.1,251.5,11.3,44.53,12.67,46.74,0.09
2436,偉詮電,上市,半導體業,72.4,11.7,22.9,73.0,10.1,42.92,8.46,32.14,6.27
