代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,5月YoY%,5月MoM%,6月YoY%,6月MoM%
6409,旭隼,上市,其他電子業,1000.0,15.9,8.5,1329.16,31.2,0.27,4.85,5.72,4.84
8383,千附,上櫃,半導體業,88.0,40.2,87.1,95.0,17.5,46.09,11.3,200.06,68.64
2425,承啟,上市,電腦及週邊設備業,45.8,22.4,42.4,48.05,16.3,95.17,4.89,375.56,35.45
