代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,7月YoY%,7月MoM%,8月YoY%,8月MoM%
3189,景碩,上市,半導體業,909.0,13.7,105.6,960.0,20.2,35.85,7.68,40.57,5.73
6141,柏承,上市,電子零組件業,50.8,19.4,99.1,59.9,20.2,79.49,15.25,98.63,6.97
3167,大量,上市,電機機械,864.0,16.4,75.8,971.0,19.6,152.87,10.17,152.97,6.37
6510,精測,上櫃,半導體業,3700.0,26.1,29.7,3935.0,19.6,49.87,7.09,54.27,3.85
6213,聯茂,上市,電子零組件業,543.0,25.9,134.1,599.0,19.5,96.87,12.7,97.92,6.2
3374,精材,上櫃,半導體業,487.0,34.2,117.1,496.0,17.9,30.96,12.68,36.74,5.58
6227,茂綸,上櫃,電子通路業,135.0,16.1,39.0,145.5,12.0,45.48,67.66,168.85,5.99
2436,偉詮電,上市,半導體業,71.0,9.4,20.9,73.0,10.1,42.92,8.46,32.14,6.27
