代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,4月YoY%,4月MoM%,5月YoY%,5月MoM%
5351,鈺創,上櫃,半導體業,93.1,14.5,72.3,103.0,24.7,417.06,20.91,605.48,24.75
8071,能率網通,上櫃,電子零組件業,33.35,52.8,77.3,34.1,11.7,14.29,12.61,43.75,6.3
2880,華南金,上市,金融保險業,38.95,12.4,22.9,39.2,7.9,59.58,13.55,72.52,0.54
