代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,6月YoY%,6月MoM%,7月YoY%,7月MoM%
2465,麗臺,上市,電腦及週邊設備業,105.0,26.9,54.9,106.5,20.8,543.88,33.16,280.87,14.14
2464,盟立,上市,其他電子業,202.0,21.0,98.7,215.95,19.2,43.05,15.8,62.1,6.19
2606,裕民,上市,航運業,75.1,15.3,25.3,79.5,11.9,35.52,6.69,26.33,2.88
4979,華星光,上櫃,通信網路業,624.0,28.8,62.2,654.0,9.9,27.68,8.03,31.01,11.79
