代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,6月YoY%,6月MoM%,7月YoY%,7月MoM%
7795,長廣,上市,電子零組件業,555.0,11.9,56.4,610.0,19.8,62.55,29.27,61.0,4.55
2408,南亞科,上市,半導體業,531.0,16.1,94.9,569.0,17.4,621.33,6.21,719.61,49.26
6291,沛亨,上櫃,半導體業,463.5,7.0,45.4,484.0,9.8,52.98,10.79,39.44,0.37
