代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,5月YoY%,5月MoM%,6月YoY%,6月MoM%
1709,和益,上市,化學工業,27.65,23.1,49.4,28.6,21.2,5.38,19.4,70.13,14.17
6409,旭隼,上市,其他電子業,1010.0,12.6,10.6,1102.81,21.2,0.27,4.85,5.72,4.84
