代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,6月YoY%,6月MoM%,7月YoY%,7月MoM%
4979,華星光,上櫃,通信網路業,570.0,17.5,54.1,615.0,19.5,27.68,8.03,31.01,11.79
3665,貿聯-KY,上市,其他電子業,2250.0,8.5,31.4,2555.0,19.0,63.78,15.85,59.59,13.05
2408,南亞科,上市,半導體業,517.0,21.8,109.3,553.0,13.2,621.33,6.21,719.61,49.26
8112,至上,上市,電子通路業,93.7,6.0,28.7,101.5,13.0,231.16,14.29,333.48,24.73
3443,創意,上市,半導體業,5630.0,24.2,90.1,5990.0,12.7,103.71,5.44,158.38,17.05
8464,億豐,上市,居家生活,374.5,4.5,1.2,404.5,11.1,11.72,5.17,16.43,10.52
3029,零壹,上市,資訊服務業,111.5,6.9,4.8,114.0,7.5,13.57,8.4,59.17,27.79
