代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,5月YoY%,5月MoM%,6月YoY%,6月MoM%
4541,晟田,上櫃,其他,66.0,22.6,40.8,81.6,31.5,10.16,10.0,58.67,8.82
6414,樺漢,上市,電腦及週邊設備業,469.0,22.3,51.9,522.0,24.7,35.27,6.97,56.96,13.36
6409,旭隼,上市,其他電子業,963.0,7.9,5.4,1131.71,23.2,0.27,4.85,5.72,4.84
1709,和益,上市,化學工業,26.2,17.4,41.9,28.6,21.2,5.38,19.4,70.13,14.17
2637,慧洋-KY,上市,航運業,85.4,11.2,27.3,88.0,11.8,45.86,10.4,57.91,3.33
