代號,名稱,市場,產業,收盤,距季線%,距年線%,月高,回檔深度%,6月YoY%,6月MoM%,7月YoY%,7月MoM%
6226,光鼎,上市,光電業,21.1,12.6,85.1,24.5,23.7,22.5,0.86,21.5,7.58
3665,貿聯-KY,上市,其他電子業,2240.0,8.1,31.6,2555.0,19.0,63.78,15.85,59.59,13.05
5434,崇越,上市,電子通路業,553.0,10.7,50.5,574.0,17.6,32.85,14.75,42.61,8.87
6409,旭隼,上市,其他電子業,1065.0,12.9,16.6,1105.0,12.0,5.72,4.84,25.8,3.82
